"URI - All"
"Address","Content","Status Code","Status","Hash","Length","Canonical Link Element 1","URL Encoded Address"
"https://gatorford.com/Scripts/Pages/Finance.JoinApplicant.js","application/x-javascript","200","OK","","60","","https://gatorford.com/Scripts/Pages/Finance.JoinApplicant.js"
"https://gatorford.com/research/detail/2016-ford-expedition-vs-2012-expedition","text/html; charset=utf-8","200","OK","95625ad81d097ba0a2111fae9a52c1b8","77","https://www.gatorford.com/research/detail/2016-ford-expedition-vs-2012-expedition","https://gatorford.com/research/detail/2016-ford-expedition-vs-2012-expedition"
"https://gatorford.com/vcp/used/ford/f-550-super-duty","text/html; charset=utf-8","200","OK","8d703f4a77b2121f63bec229177054b","52","https://gatorford.com/vcp/used/ford/f-550-super-duty","https://gatorford.com/vcp/used/ford/f-550-super-duty"
"https://gatorford.com/research/detail/2016-ford-f-350-vs-2012-f-350","text/html; charset=utf-8","200","OK","64bd2df5005266b37573dcdd2bb69d90","67","https://www.gatorford.com/research/detail/2016-ford-f-350-vs-2012-f-350","https://gatorford.com/research/detail/2016-ford-f-350-vs-2012-f-350"
"https://gatorford.com/research/detail/2018-ford-expedition-vs-nissan-armada","text/html; charset=utf-8","200","OK","27e91174059a90246883479384ac7b4f","75","https://www.gatorford.com/research/detail/2018-ford-expedition-vs-nissan-armada","https://gatorford.com/research/detail/2018-ford-expedition-vs-nissan-armada"
"https://www.gatorford.com/new","text/html; charset=utf-8","200","OK","cfb49c9f6b35d6f48105922d654d6181","29","https://www.gatorford.com/new","https://www.gatorford.com/new"
"https://www.gatorford.com/vcp/new/ford/explorer","text/html; charset=utf-8","200","OK","e4d06187f1f33ae9300459fef7455409","47","https://www.gatorford.com/vcp/new/ford/explorer","https://www.gatorford.com/vcp/new/ford/explorer"
"https://www.gatorford.com/commercial-fleet/all-inventory/commercial-truck-van?keywords=wagon&sort=2","text/html; charset=utf-8","200","OK","52adfd25a2f7d9d154cf204b9b855762","99","https://www.gatorford.com/commercial-fleet/new/commercial-truck","https://www.gatorford.com/commercial-fleet/all-inventory/commercial-truck-van?keywords=wagon&sort=2"
"https://www.gatorford.com/sync-quick-guide","text/html; charset=utf-8","200","OK","cd5275fb63674756c05d40f955d179f7","42","https://www.gatorford.com/sync-quick-guide","https://www.gatorford.com/sync-quick-guide"
"https://gatorford.com/vcp/used/ford/f-450-super-duty","text/html; charset=utf-8","200","OK","d750e710ad705e01359d88d001b11ade","52","https://gatorford.com/vcp/used/ford/f-450-super-duty","https://gatorford.com/vcp/used/ford/f-450-super-duty"
"https://gatorford.com/research/detail/2018-ford-e-series-cutaway","text/html; charset=utf-8","200","OK","c2518fcd9526dcc272393e65d2d32e70","64","https://www.gatorford.com/vcp/new/ford/e-series-cutaway","https://gatorford.com/research/detail/2018-ford-e-series-cutaway"
"https://www.gatorford.com/suv-department/used-certified/crossover–suv","text/html; charset=utf-8","200","OK","2f320481d91fc44b819651d2db3a5c4d","69","https://www.gatorford.com/suv-department/used-certified/crossover–suv","https://www.gatorford.com/suv-department/used-certified/crossover%E2%80%93suv"
"https://www.gatorford.com/commercial-fleet/all-inventory/commercial-truck-van?keywords=utility&sort=2","text/html; charset=utf-8","200","OK","c2d5ef66e2c179ee01024a7a1db91f34","101","https://www.gatorford.com/commercial-fleet/new/commercial-truck","https://www.gatorford.com/commercial-fleet/all-inventory/commercial-truck-van?keywords=utility&sort=2"
"https://gatorford.com/research/detail/2017-ford-expedition-el","text/html; charset=utf-8","200","OK","26fa214f5b90dbb03603efb62b63d655","61","https://gatorford.com/research/detail/2017-ford-expedition-el","https://gatorford.com/research/detail/2017-ford-expedition-el"
"https://gatorford.com/research/detail/2016-ford-f-150-xlt","text/html; charset=utf-8","200","OK","56e15525f353dfc3e35dd8f07e2c509b","57","https://www.gatorford.com/research/detail/2016-ford-f-150-xlt","https://gatorford.com/research/detail/2016-ford-f-150-xlt"
"https://www.gatorford.com/used","text/html; charset=utf-8","200","OK","2c38c620082dfc767ded553baf7b569a","30","https://www.gatorford.com/used","https://www.gatorford.com/used"
"https://gatorford.com/research/detail/2016-ford-explorer","text/html; charset=utf-8","200","OK","7ac20f6a08b889bc1d72b900ad720207","56","https://gatorford.com/research/detail/2016-ford-explorer","https://gatorford.com/research/detail/2016-ford-explorer"
"https://www.gatorford.com/content/research/comparison","text/html; charset=utf-8","301","Moved Permanently","","53","","https://www.gatorford.com/content/research/comparison"
"https://gatorford.com/research/detail/2017-ford-transit-vs-mercedes-benz-sprinter","text/html; charset=utf-8","200","OK","e056a0bdcc94f8e1af4c0f4ca7908aa6","81","https://www.gatorford.com/research/detail/2017-ford-transit-vs-mercedes-benz-sprinter","https://gatorford.com/research/detail/2017-ford-transit-vs-mercedes-benz-sprinter"
"https://gatorford.com/research/detail/2017-ford-edge","text/html; charset=utf-8","200","OK","8fe29b41b38ed826251756e7729398ca","52","https://gatorford.com/research/detail/2017-ford-edge","https://gatorford.com/research/detail/2017-ford-edge"
"https://gatorford.com/ScriptResource.axd?d=eE6V8nDbUVn0gtG6hKNX_Dc6-sQx8qB1hzUHtv8iBMg8LZYGZZ4dVBAReZatTRpnABIqmLSPrJlrRJMAbXU-gVOfiHhguE9xWh6CXu_mEI07X24nNjheoXZakn-xpBIc0&t=27679117","text/javascript","200","OK","","183","","https://gatorford.com/ScriptResource.axd?d=eE6V8nDbUVn0gtG6hKNX_Dc6-sQx8qB1hzUHtv8iBMg8LZYGZZ4dVBAReZatTRpnABIqmLSPrJlrRJMAbXU-gVOfiHhguE9xWh6CXu_mEI07X24nNjheoXZakn-xpBIc0&t=27679117"
"https://www.gatorford.com/vehicle-info/2018-ford-f-150-1ftfw1rg9jfd93929","text/html; charset=utf-8","200","OK","abdb70629a65bd2f15a62508906c9776","72","https://www.gatorford.com/","https://www.gatorford.com/vehicle-info/2018-ford-f-150-1ftfw1rg9jfd93929"
"https://gatorford.com/research/detail/2017-ford-explorer-vs-chevrolet-tahoe","text/html; charset=utf-8","200","OK","3d630be7d3f8c7f8dd24e0bef5ee35e","75","https://gatorford.com/research/detail/2017-ford-explorer-vs-chevrolet-tahoe","https://gatorford.com/research/detail/2017-ford-explorer-vs-chevrolet-tahoe"
"https://www.gatorford.com/vcp/new/ford/f-750","text/html; charset=utf-8","200","OK","d379f7a15d02111c991cefce940d2277","44","https://www.gatorford.com/vcp/new/ford/f-750","https://www.gatorford.com/vcp/new/ford/f-750"
"https://www.gatorford.com/vehicle-info/2018-ford-f-150-1ftew1eg7jfb51898","text/html; charset=utf-8","200","OK","762b03c30182b5a48bec2ed5bcbfb661","72","https://www.gatorford.com/","https://www.gatorford.com/vehicle-info/2018-ford-f-150-1ftew1eg7jfb51898"
"https://gatorford.com/research/detail/2017-ford-f-650","text/html; charset=utf-8","200","OK","702c04ce2f7dc5c65e6b19665049b864","53","https://gatorford.com/research/detail/2017-ford-f-650","https://gatorford.com/research/detail/2017-ford-f-650"
"https://www.gatorford.com/finance","text/html; charset=utf-8","200","OK","6b9306501b14fa202ff5fddda56511c3","33","https://www.gatorford.com/finance","https://www.gatorford.com/finance"
"https://gatorford.com/research/detail/2016-ford-escape-vs-2010-escape","text/html; charset=utf-8","200","OK","e19695786c4f1652e64e14286741b045","69","https://www.gatorford.com/research/detail/2016-ford-escape-vs-2010-escape","https://gatorford.com/research/detail/2016-ford-escape-vs-2010-escape"
"https://gatorford.com/research/detail/2017-ford-f-250-vs-chevrolet-silverado-2500","text/html; charset=utf-8","200","OK","7b292189e231b63fdc2b0d22c30b9df3","81","https://www.gatorford.com/research/detail/2017-ford-f-250-vs-chevrolet-silverado-2500","https://gatorford.com/research/detail/2017-ford-f-250-vs-chevrolet-silverado-2500"
"https://gatorford.com/research/detail/2018-ford-f-150-vs-gmc-sierra-1500","text/html; charset=utf-8","200","OK","944a529f15983db1907e6eef180b6c58","72","https://www.gatorford.com/research/detail/2018-ford-f-150-vs-gmc-sierra-1500","https://gatorford.com/research/detail/2018-ford-f-150-vs-gmc-sierra-1500"
"https://gatorford.com/research/detail/2017-ford-transit-vs-nissan-nv","text/html; charset=utf-8","200","OK","daa37e77cba66f3a5fd41b05f1ab2f00","68","https://www.gatorford.com/research/detail/2017-ford-transit-vs-nissan-nv","https://gatorford.com/research/detail/2017-ford-transit-vs-nissan-nv"
"https://gatorford.com/research/detail/2018-ford-f-550","text/html; charset=utf-8","200","OK","86aa52fa0e73b2446b682cce0343724a","53","https://www.gatorford.com/research/detail/2018-ford-f-550","https://gatorford.com/research/detail/2018-ford-f-550"
"https://gatorford.com/research/detail/2018-ford-explorer-vs-chevrolet-traverse","text/html; charset=utf-8","200","OK","c8927dd189c8de9fd989e70d213f935f","78","https://www.gatorford.com/research/detail/2018-ford-explorer-vs-chevrolet-traverse","https://gatorford.com/research/detail/2018-ford-explorer-vs-chevrolet-traverse"
"https://gatorford.com/Content/Images/UI/tires.png","image/png","200","OK","","49","","https://gatorford.com/Content/Images/UI/tires.png"
"https://gatorford.com/vcp/used/ford/f-350-super-duty","text/html; charset=utf-8","200","OK","d9b79c6046357bf6b60c4531e698508a","52","https://gatorford.com/vcp/used/ford/f-350-super-duty","https://gatorford.com/vcp/used/ford/f-350-super-duty"
"https://gatorford.com/research/detail/used-2015-ford-f-150","text/html; charset=utf-8","200","OK","a431ad207fa60d1a0d431684098abf92","58","https://gatorford.com/research/detail/used-2015-ford-f-150","https://gatorford.com/research/detail/used-2015-ford-f-150"
"https://www.gatorford.com/used?keywords=focus","text/html; charset=utf-8","200","OK","8fd741ffb58d483a572828416b8482a6","45","https://www.gatorford.com/used","https://www.gatorford.com/used?keywords=focus"
"https://gatorford.com/Scripts/Pages/AgileDealer.VehicleInfo.js","application/x-javascript","200","OK","","62","","https://gatorford.com/Scripts/Pages/AgileDealer.VehicleInfo.js"
"https://gatorford.com/vcp/used/ford/f-250-super-duty","text/html; charset=utf-8","200","OK","2809f9675a61fe54eb5d53312d9cb6cb","52","https://gatorford.com/vcp/used/ford/f-250-super-duty","https://gatorford.com/vcp/used/ford/f-250-super-duty"
"https://gatorford.com/content/images/black-white-auto-mobile.jpg","image/jpeg","200","OK","","64","","https://gatorford.com/content/images/black-white-auto-mobile.jpg"
"https://gatorford.com/vcp/certified/ford/f-250-super-duty","text/html; charset=utf-8","200","OK","11ef91269a48a92cf0639ddff022f6c6","57","https://gatorford.com/vcp/certified/ford/f-250-super-duty","https://gatorford.com/vcp/certified/ford/f-250-super-duty"
"https://gatorford.com/vcp/used/ford/expedition","text/html; charset=utf-8","200","OK","4a167d4fb2a44b6437adce83527cecf7","46","https://gatorford.com/vcp/used/ford/expedition","https://gatorford.com/vcp/used/ford/expedition"
"https://gatorford.com/vcp/certified/ford/f-350-super-duty","text/html; charset=utf-8","200","OK","d964387e4f43324d4a451dc965c64826","57","https://gatorford.com/vcp/certified/ford/f-350-super-duty","https://gatorford.com/vcp/certified/ford/f-350-super-duty"
"https://www.gatorford.com/Content/Images/facebook.png","image/png","200","OK","","53","","https://www.gatorford.com/Content/Images/facebook.png"
"https://www.gatorford.com/service","text/html; charset=utf-8","200","OK","10c84f850665547a9b6b651277aaf948","33","https://www.gatorford.com/service","https://www.gatorford.com/service"
"https://gatorford.com/research/detail/2017-ford-f-550","text/html; charset=utf-8","200","OK","a642b015a3913e94f47e6ec7fb13cedd","53","https://gatorford.com/research/detail/2017-ford-f-550","https://gatorford.com/research/detail/2017-ford-f-550"
"https://gatorford.com/vcp/certified/ford/edge","text/html; charset=utf-8","200","OK","53d586f4db8fe81352a773c3a7a615aa","45","https://gatorford.com/vcp/certified/ford/edge","https://gatorford.com/vcp/certified/ford/edge"
"https://gatorford.com/ScriptResource.axd?d=nai7mGcYyE2dix_TwveLDWJRvUFcKXUF8hnk5fGS4CX_wp1_WqAm77yl_zxRt07XMCzEM-vPTeCNnPVXze5I6hGRJhhDyLSfvZNd1CgHp3G0n6jrlPyrJTLNcPKOrQw60&t=27679117","text/javascript","200","OK","","183","","https://gatorford.com/ScriptResource.axd?d=nai7mGcYyE2dix_TwveLDWJRvUFcKXUF8hnk5fGS4CX_wp1_WqAm77yl_zxRt07XMCzEM-vPTeCNnPVXze5I6hGRJhhDyLSfvZNd1CgHp3G0n6jrlPyrJTLNcPKOrQw60&t=27679117"
"https://gatorford.com/research/detail/2017-ford-expedition","text/html; charset=utf-8","200","OK","5aed810c8515cbeedda00c75e1ebb869","58","https://gatorford.com/research/detail/2017-ford-expedition","https://gatorford.com/research/detail/2017-ford-expedition"
"https://gatorford.com/vcp/used/ford/expedition-max","text/html; charset=utf-8","200","OK","289a2475af16684c0d538dcc09dfd4b6","50","https://gatorford.com/vcp/used/ford/expedition-max","https://gatorford.com/vcp/used/ford/expedition-max"
"https://gatorford.com/research/detail/2019-ford-escape-and-escape-energi-preview","text/html; charset=utf-8","200","OK","b77b36986529e5fafd2667dece0487da","80","https://www.gatorford.com/research/detail/2019-ford-escape-and-escape-energi-preview","https://gatorford.com/research/detail/2019-ford-escape-and-escape-energi-preview"
"https://www.gatorford.com/bundles/common?v=YWWdfwaotgQ3_sExo1qw96vwdxmcrK6kjJ4jAV8yvgk1","text/javascript; charset=utf-8","200","OK","","87","","https://www.gatorford.com/bundles/common?v=YWWdfwaotgQ3_sExo1qw96vwdxmcrK6kjJ4jAV8yvgk1"
"https://gatorford.com/research/detail/2017-ford-f-350-vs-ram-3500","text/html; charset=utf-8","200","OK","5e816a4ef9020e454552d56576b470bc","65","https://www.gatorford.com/research/detail/2017-ford-f-350-vs-ram-3500","https://gatorford.com/research/detail/2017-ford-f-350-vs-ram-3500"
"https://www.gatorford.com/commercial-fleet/all-inventory/commercial-truck-van-other?keywords=fuso&sort=2","text/html; charset=utf-8","200","OK","9d3ea1c86d5b015df935357be61428a3","104","https://www.gatorford.com/commercial-fleet/new/commercial-truck","https://www.gatorford.com/commercial-fleet/all-inventory/commercial-truck-van-other?keywords=fuso&sort=2"
"https://www.gatorford.com/content/css?v=w35Qv6qgmX8QKksBQrM5INjC2o5KHvEoxLDjfRF9rH41","text/css; charset=utf-8","200","OK","","84","","https://www.gatorford.com/content/css?v=w35Qv6qgmX8QKksBQrM5INjC2o5KHvEoxLDjfRF9rH41"
"https://gatorford.com/research/detail/2018-ford-escape-vs-chevrolet-equinox","text/html; charset=utf-8","200","OK","e47734a07e10cca738610e04926c360d","75","https://gatorford.com/research/detail/2018-ford-escape-vs-chevrolet-equinox","https://gatorford.com/research/detail/2018-ford-escape-vs-chevrolet-equinox"
"https://gatorford.com/vcp/new/ford/explorer?page=2","text/html; charset=utf-8","200","OK","59806a5955773458182257bf5c443711","50","https://gatorford.com/vcp/new/ford/explorer?page=2","https://gatorford.com/vcp/new/ford/explorer?page=2"
"https://gatorford.com/Content/Images/UI/oilchange.png","image/png","200","OK","","53","","https://gatorford.com/Content/Images/UI/oilchange.png"
"https://gatorford.com/research/detail/2016-ford-f-150","text/html; charset=utf-8","200","OK","481e480e4ddd6514e73fb9e4a5800303","53","https://gatorford.com/research/detail/2016-ford-f-150","https://gatorford.com/research/detail/2016-ford-f-150"
"https://gatorford.com/research/detail/2016-ford-f-150-lariat","text/html; charset=utf-8","200","OK","d178f9b3e240a8f892b41e96498d0727","60","https://www.gatorford.com/research/detail/2016-ford-f-150-lariat","https://gatorford.com/research/detail/2016-ford-f-150-lariat"
"https://gatorford.com/Scripts/Pages/Enums/Finance.Enum.js","application/x-javascript","200","OK","","57","","https://gatorford.com/Scripts/Pages/Enums/Finance.Enum.js"
"https://www.gatorford.com/vehicle-info/2019-ford-super-duty-f-250-srw-1ft7w2bt0kec28389","text/html; charset=utf-8","200","OK","9654d96595ac09540b81344d7c7149b5","87","https://www.gatorford.com/","https://www.gatorford.com/vehicle-info/2019-ford-super-duty-f-250-srw-1ft7w2bt0kec28389"
"https://www.gatorford.com/new?keywords=wagon&sort=2","text/html; charset=utf-8","200","OK","9fa0b9c1e2461ebc8b41e067f327b77c","51","https://www.gatorford.com/new","https://www.gatorford.com/new?keywords=wagon&sort=2"
"https://www.gatorford.com/vehicle-department/used-certified/truck","text/html; charset=utf-8","200","OK","ff6e74d10e5b85ff3f71bbb2d623bd67","65","https://www.gatorford.com/vehicle-department/used-certified/truck","https://www.gatorford.com/vehicle-department/used-certified/truck"
"https://gatorford.com/research/detail/2017-ford-f-450","text/html; charset=utf-8","200","OK","85aa8e99dec618f25fa4bb5d2fe4b798","53","https://gatorford.com/research/detail/2017-ford-f-450","https://gatorford.com/research/detail/2017-ford-f-450"
"https://gatorford.com/research/detail/2018-ford-explorer-vs-honda-pilot","text/html; charset=utf-8","200","OK","1ce03f0428601275ddad291fdea55ba3","71","https://www.gatorford.com/research/detail/2018-ford-explorer-vs-honda-pilot","https://gatorford.com/research/detail/2018-ford-explorer-vs-honda-pilot"
"https://gatorford.com/vcp/certified/ford/ecosport","text/html; charset=utf-8","200","OK","8b7ca972cadee7b5c573d99438bba671","49","https://gatorford.com/vcp/certified/ford/ecosport","https://gatorford.com/vcp/certified/ford/ecosport"
"https://www.gatorford.com/content/commercial-fleet/ford-transit-commercial","text/html; charset=utf-8","200","OK","409241546adc0e58a7cdf5070912fc2","74","https://www.gatorford.com/content/commercial-fleet/ford-transit-commercial","https://www.gatorford.com/content/commercial-fleet/ford-transit-commercial"
"https://www.gatorford.com/vehicle-info/2017-ford-transit-passenger-wagon-1fmzk1yg7hka13736","text/html; charset=utf-8","200","OK","17db0a8e28b087e933aeaf151a6dd882","90","https://www.gatorford.com/","https://www.gatorford.com/vehicle-info/2017-ford-transit-passenger-wagon-1fmzk1yg7hka13736"
"https://www.gatorford.com/new?keywords=connect&sort=2","text/html; charset=utf-8","200","OK","f1b0cebb82f9d5a7fa18acac47f67c37","53","https://www.gatorford.com/new","https://www.gatorford.com/new?keywords=connect&sort=2"
"https://gatorford.com/research/detail/2018-ford-f-750","text/html; charset=utf-8","200","OK","b9e836439eab112f1cad8396177edf5d","53","https://www.gatorford.com/vcp/new/ford/f-750","https://gatorford.com/research/detail/2018-ford-f-750"
"https://www.gatorford.com/privacy","text/html; charset=utf-8","200","OK","6ca290bf6cf411683e9b456b585df51b","33","https://www.gatorford.com/privacy","https://www.gatorford.com/privacy"
"https://www.gatorford.com/commercial-fleet/all-inventory/commercial-truck?keywords=XL&sort=2","text/html; charset=utf-8","200","OK","bb787cb18982c393b94c3368f1a70bf6","92","https://www.gatorford.com/commercial-fleet/new/commercial-truck","https://www.gatorford.com/commercial-fleet/all-inventory/commercial-truck?keywords=XL&sort=2"
"https://gatorford.com/research/detail/2018-ford-explorer-vs-dodge-durango","text/html; charset=utf-8","200","OK","8ca9289179aad51353e97bded2ed0114","73","https://www.gatorford.com/research/detail/2018-ford-explorer-vs-dodge-durango","https://gatorford.com/research/detail/2018-ford-explorer-vs-dodge-durango"
"https://gatorford.com/research/category/review","text/html; charset=utf-8","200","OK","b8a5ba6571db059af13f11b7019d7ef6","46","https://www.gatorford.com/research/category/review","https://gatorford.com/research/category/review"
"https://www.gatorford.com/vcp/new/ford/f-250-super-duty","text/html; charset=utf-8","200","OK","687e11e608df9f9dbbd55dc47bc72ad0","55","https://www.gatorford.com/vcp/new/ford/f-250-super-duty","https://www.gatorford.com/vcp/new/ford/f-250-super-duty"
"https://gatorford.com/research/detail/ford-expedition-or-minivan","text/html; charset=utf-8","200","OK","4c93ea89365fb5182cf4875fe52b2351","64","https://gatorford.com/research/detail/ford-expedition-or-minivan","https://gatorford.com/research/detail/ford-expedition-or-minivan"
"https://gatorford.com/vcp/used/ford/e-series-cutaway","text/html; charset=utf-8","200","OK","701f20290f43237cfb234794a61aad95","52","https://gatorford.com/vcp/used/ford/e-series-cutaway","https://gatorford.com/vcp/used/ford/e-series-cutaway"
"https://www.gatorford.com/Scripts/bootstrap.min.js","application/x-javascript","200","OK","","50","","https://www.gatorford.com/Scripts/bootstrap.min.js"
"https://www.gatorford.com/vcp/new/ford/e-series-cutaway","text/html; charset=utf-8","200","OK","fedd1522bec99b31def8dcb7750817c7","55","https://www.gatorford.com/vcp/new/ford/e-series-cutaway","https://www.gatorford.com/vcp/new/ford/e-series-cutaway"
"https://www.gatorford.com/dealership-info","text/html; charset=utf-8","301","Moved Permanently","","41","","https://www.gatorford.com/dealership-info"
"https://gatorford.com/research/detail/2017-ford-edge-vs-lincoln-mkx","text/html; charset=utf-8","200","OK","4e65c3335a9045b17e032230a19929ae","67","https://www.gatorford.com/research/detail/2017-ford-edge-vs-lincoln-mkx","https://gatorford.com/research/detail/2017-ford-edge-vs-lincoln-mkx"
"https://www.gatorford.com/content/research","text/html; charset=utf-8","301","Moved Permanently","","42","","https://www.gatorford.com/content/research"
"https://www.gatorford.com/service/specials","text/html; charset=utf-8","200","OK","b3a82062d1e1fdde531d089bcd401073","42","https://www.gatorford.com/service/specials","https://www.gatorford.com/service/specials"
"https://gatorford.com/research/detail/2016-ford-f-150-limited","text/html; charset=utf-8","200","OK","317bf6455e0c49cd5d2abd741743590f","61","https://www.gatorford.com/research/detail/2016-ford-f-150-limited","https://gatorford.com/research/detail/2016-ford-f-150-limited"
"https://gatorford.com/content/Images/exit-sign.png","image/png","200","OK","","50","","https://gatorford.com/content/Images/exit-sign.png"
"https://gatorford.com/research/detail/2016-ford-f-150-vs-2010-f-150","text/html; charset=utf-8","200","OK","a3e561bf83415a887468279da179eca7","67","https://www.gatorford.com/research/detail/2016-ford-f-150-vs-2010-f-150","https://gatorford.com/research/detail/2016-ford-f-150-vs-2010-f-150"
"https://gatorford.com/research/detail/2018-ford-f-350-vs-gmc-sierra-3500hd","text/html; charset=utf-8","200","OK","4a10bef98b6548115e9e483a5c115028","74","https://www.gatorford.com/research/detail/2018-ford-f-350-vs-gmc-sierra-3500hd","https://gatorford.com/research/detail/2018-ford-f-350-vs-gmc-sierra-3500hd"
"https://www.gatorford.com/inventory?keywords=new+super%20duty","text/html; charset=utf-8","200","OK","148903a4b305c0879c9482babd628155","61","https://www.gatorford.com/","https://www.gatorford.com/inventory?keywords=new+super%20duty"
"https://gatorford.com/vcp/used/ford/ecosport","text/html; charset=utf-8","200","OK","fdac9d5d38cbba2df1c5e5ebf46a152b","44","https://gatorford.com/vcp/used/ford/ecosport","https://gatorford.com/vcp/used/ford/ecosport"
"https://www.gatorford.com/Scripts/Pages/Finance.JoinApplicant.js","application/x-javascript","200","OK","","64","","https://www.gatorford.com/Scripts/Pages/Finance.JoinApplicant.js"
"https://www.gatorford.com/vcp/new/ford/expedition","text/html; charset=utf-8","200","OK","99c13b0392696abdbcd2f7c62ca7b663","49","https://www.gatorford.com/vcp/new/ford/expedition","https://www.gatorford.com/vcp/new/ford/expedition"
"https://gatorford.com/research/detail/2018-ford-transit-vs-mercedes-benz-sprinter","text/html; charset=utf-8","200","OK","748a41b5b3e823faf745cd6eb7a6cc03","81","https://www.gatorford.com/research/detail/2018-ford-transit-vs-mercedes-benz-sprinter","https://gatorford.com/research/detail/2018-ford-transit-vs-mercedes-benz-sprinter"
"https://gatorford.com/research/detail/f-150-extended-super-cab-bed-length-how-to-tell-the-difference-without-measuring","text/html; charset=utf-8","200","OK","88c0a769017503cd908e6f619083dc63","118","https://www.gatorford.com/research/detail/f-150-extended-super-cab-bed-length-how-to-tell-the-difference-without-measuring","https://gatorford.com/research/detail/f-150-extended-super-cab-bed-length-how-to-tell-the-difference-without-measuring"
"https://gatorford.com/research/detail/which-ford-f-150-should-i-buy","text/html; charset=utf-8","200","OK","407dcd12eb04a4fbcf3ef9659c033017","67","https://gatorford.com/research/detail/which-ford-f-150-should-i-buy","https://gatorford.com/research/detail/which-ford-f-150-should-i-buy"
"https://gatorford.com/research/detail/2017-ford-edge-vs-nissan-rogue","text/html; charset=utf-8","200","OK","364c375b595172845729bdf4966169a3","68","https://gatorford.com/research/detail/2017-ford-edge-vs-nissan-rogue","https://gatorford.com/research/detail/2017-ford-edge-vs-nissan-rogue"
"https://www.gatorford.com/research/detail/2017-ford-explorer-vs-chevrolet-tahoe","text/html; charset=utf-8","200","OK","9cd3b92b5106b14ba024ccd43b4467b4","79","https://gatorford.com/research/detail/2017-ford-explorer-vs-chevrolet-tahoe","https://www.gatorford.com/research/detail/2017-ford-explorer-vs-chevrolet-tahoe"
"https://gatorford.com/research/detail/2017-ford-f-150-vs-chevrolet-colorado","text/html; charset=utf-8","200","OK","7499e21b55bde6dc68af2bf9b550619","75","https://gatorford.com/research/detail/2017-ford-f-150-vs-chevrolet-colorado","https://gatorford.com/research/detail/2017-ford-f-150-vs-chevrolet-colorado"
"https://gatorford.com/vcp/new/ford/transit-wagon","text/html; charset=utf-8","200","OK","1b67370745838055ce3d01acb9424af6","48","https://gatorford.com/vcp/new/ford/transit-wagon","https://gatorford.com/vcp/new/ford/transit-wagon"
"https://www.gatorford.com/research/detail/2017-ford-transit-vs-gmc-savana","text/html; charset=utf-8","200","OK","7e36054b4085c1ae4db95676b85d0a15","73","https://www.gatorford.com/research/detail/2017-ford-transit-vs-gmc-savana","https://www.gatorford.com/research/detail/2017-ford-transit-vs-gmc-savana"
"https://www.gatorford.com/research/detail/2018-ford-transit-wagon","text/html; charset=utf-8","200","OK","a5e092f69b862f9af83dddf113ee66af","65","https://www.gatorford.com/research/detail/2018-ford-transit-wagon","https://www.gatorford.com/research/detail/2018-ford-transit-wagon"
"https://www.gatorford.com/research/detail/2016-ford-f-250-vs-2010-f-250","text/html; charset=utf-8","200","OK","1a432dff2627f1912ddfb5d50302d6b6","71","https://www.gatorford.com/research/detail/2016-ford-f-250-vs-2010-f-250","https://www.gatorford.com/research/detail/2016-ford-f-250-vs-2010-f-250"
"https://www.gatorford.com/research/detail/2018-ford-ecosport-vs-mitsubishi-eclipse-cross","text/html; charset=utf-8","200","OK","7e57a728768170f48cecd2e4b4e7634","88","https://www.gatorford.com/research/detail/2018-ford-ecosport-vs-mitsubishi-eclipse-cross","https://www.gatorford.com/research/detail/2018-ford-ecosport-vs-mitsubishi-eclipse-cross"
"https://www.gatorford.com/account/Register","text/html; charset=utf-8","200","OK","41acf552bd32e8b7dae3680cadeb4c16","42","https://www.gatorford.com/account/register","https://www.gatorford.com/account/Register"
"https://www.gatorford.com/research/detail/2018-ford-expedition-vs-nissan-armada","text/html; charset=utf-8","200","OK","a6b0599df7bf44e676eee8c96637a082","79","https://www.gatorford.com/research/detail/2018-ford-expedition-vs-nissan-armada","https://www.gatorford.com/research/detail/2018-ford-expedition-vs-nissan-armada"
"https://www.gatorford.com/research/detail/2017-ford-expedition-el","text/html; charset=utf-8","200","OK","3dc915b155f502267c2dad68706b666e","65","https://gatorford.com/research/detail/2017-ford-expedition-el","https://www.gatorford.com/research/detail/2017-ford-expedition-el"
"https://www.gatorford.com/account/register","text/html; charset=utf-8","200","OK","525dabf5646ef7992f9e8df00f91c011","42","https://www.gatorford.com/account/register","https://www.gatorford.com/account/register"
"https://gatorford.com/research/detail/2018-ford-expedition-vs-chevrolet-suburban","text/html; charset=utf-8","200","OK","979e49096b3ecb4eac27b2333070fd3e","80","https://www.gatorford.com/research/detail/2018-ford-expedition-vs-chevrolet-suburban","https://gatorford.com/research/detail/2018-ford-expedition-vs-chevrolet-suburban"
"https://www.gatorford.com/Content/Images/UI/tires.png","image/png","200","OK","","53","","https://www.gatorford.com/Content/Images/UI/tires.png"
"https://www.gatorford.com/research/detail/2017-ford-edge-vs-honda-cr-v","text/html; charset=utf-8","200","OK","8e6fbcc3c476bd745127945f8fd8ea5b","70","https://gatorford.com/research/detail/2017-ford-edge-vs-honda-cr-v","https://www.gatorford.com/research/detail/2017-ford-edge-vs-honda-cr-v"
